FID_1,Slope,Elevation,Curvature,Flow,Riverdist,Drianageden,Geology,Rainfall,SPI,TWI,CN,flood_label
2103,1.948941,149.37125,-0.0032,1699.195625,116.393387,0.369832,4,1581.862051,-4.578687,8.553657,89.38125,1
2104,2.147033,150.805,0.0008,511.53125,348.363282,0.285756,4,1580.28631,-5.02044,7.970205,84.835625,1
2105,2.838736,153.6675,-0.0064,47.37625,696.402733,0.408499,4,1578.782728,-4.893287,7.769859,85,1
2106,2.715836,164.025625,0.0112,35.318125,323.354786,0.680357,4,1577.373571,-4.916303,7.407525,85,1
2107,3.32532,162.92125,-0.0028,334.02,102.691903,0.962515,4,1576.069635,-3.877848,7.691651,85,1
2108,2.686293,163.245,-0.0024,41.804375,215.874472,1.06363,4,1574.869882,-4.481251,7.683101,85,1
2109,3.098721,162.1025,-0.0016,23.959375,620.145104,0.954944,4,1573.762259,-5.09997,7.265715,85,1
2110,3.156864,162.30875,0.0004,25.791875,453.108324,0.530616,4,1572.725519,-4.933413,7.191272,85,1
2111,3.847589,160.88125,0.0004,71.0175,126.125727,0.64613,4,1571.732132,-3.522946,7.701814,85,1
2112,4.335573,158.67375,0.0008,136.973125,133.842008,0.759836,4,1570.752269,-1.700625,8.0591,85.20875,1
2113,4.801111,156.513125,0.0048,81.77875,274.983574,0.785509,4,1569.759125,-2.733949,7.595728,87.74375,1
2114,1.703297,149.33375,0.0008,2085.95375,589.206887,0.827762,4,1568.735942,-4.618636,8.680005,85.850625,1
2115,1.872446,149.070625,0.0052,1634.956875,232.20451,0.98786,4,1567.685347,-4.435779,8.561155,84.438125,1
2116,1.895168,147.804375,-0.0076,2391.009375,155.731926,1.4315,4,1566.641557,-5.549579,8.305041,87.66875,1
2117,1.731975,148.815625,0.0084,1148.31375,170.0925,1.85707,4,1565.685926,-6.035042,8.222067,85.35,1
2118,1.605559,148.040625,-0.0084,118.569375,162.628126,1.702953,4,1564.965247,-5.08991,8.836041,86.2875,1
2119,1.775265,148.204375,0.0012,85.58,201.062699,1.631692,4,1564.710406,-5.869061,8.185403,84.399375,1
2120,2.145863,148.879375,-0.0068,68.739375,116.928435,1.652959,4,1565.249237,-5.529119,7.737762,84.715,1
2121,1.82081,147.345,0.0044,7683.474375,202.001529,1.560356,4,1567.002312,-5.398056,8.43937,88.4125,1
2122,2.05348,147.2275,0,36.35125,109.918935,1.846613,4,1570.445494,-5.608167,7.76003,84.8,1
2123,1.714825,146.16,-0.0072,134.029375,323.548316,1.606891,4,1576.023978,-5.499606,8.404974,85.634375,1
2124,1.925894,145.230625,0.0048,986.0425,98.93117,0.978134,4,1584.016962,-4.521991,8.610111,84.15,1
2125,2.040973,144.990625,0.0012,124.525,326.874721,1.100776,4,1594.383968,-5.24556,8.043638,84.8125,1
2126,2.045678,145.285,-0.0048,16.16875,448.196525,0.970445,4,1606.658779,-5.811357,7.666918,84.325,1
2127,2.750228,144.07375,-0.0092,13698.56,122.279099,0.711391,4,1619.961505,-4.062375,8.158867,85.39375,1
2128,1.919986,147.198125,-0.004,118.9775,511.560137,0.942484,4,1633.149001,-5.219837,7.983947,86.8375,1
2129,1.881454,148.134375,-0.0064,79.23375,525.60942,1.274349,4,1645.045112,-4.763984,8.179915,84.7125,1
2130,3.675176,153.60125,0.014,25.231875,112.66126,1.550808,4,1654.649933,-5.017446,7.008176,84.004375,1
2131,3.125855,151.889375,-0.0088,1988.660625,92.572051,2.067565,4,1661.255317,-4.312691,7.617893,84.151875,1
2132,3.702969,152.995625,-0.002,7336.76125,79.661899,2.191481,4,1664.45853,-3.28968,8.147237,84.94875,1
2133,4.210732,159.61625,-0.0048,26.00375,104.3804,1.698087,4,1664.112849,-4.614137,7.298532,85.776875,1
2134,4.906946,167.846875,0.012,2915.4875,171.96716,1.184472,4,1660.261624,-4.028222,7.075665,84.837484,1
2135,4.030065,170.070959,-0.018453,1628.950852,219.334138,0.813705,4,1653.547233,-4.346492,7.32007,85,1
2136,2.857321,177.087805,0.015459,5.724638,328.746909,0.6869,4,1651.017478,-5.80902,7.171022,85,1
2137,1.795469,180.666667,0.213333,0.666667,598.58606,0.628265,4,1645.071452,-8.936053,5.920903,89.56286,1
2138,3.477871,150.09,0.015325,19057.73204,107.534244,1.106444,4,1591.069802,-3.203608,7.805029,85.19625,1
2139,3.289068,152.586875,0.004,18.586875,97.500443,1.204595,4,1591.102382,-4.24324,7.332412,85.475625,1
2140,2.11353,150.81625,-0.0048,630.15,329.039549,1.129139,4,1591.201617,-5.435116,8.223256,86.25625,1
2141,1.73852,150.29125,-0.002,764.819375,589.048629,0.971094,4,1591.100215,-5.428675,8.362046,87.968125,1
2142,2.055147,150.71625,0.0028,31.805625,418.689733,0.890249,4,1590.790289,-5.863069,7.895389,89.924375,1
2143,1.823406,148.04375,0.004,256.3425,97.436635,1.249753,4,1590.269648,-5.17291,8.615176,88.636875,1
2144,2.487502,148.23,-0.0036,58.195,190.562365,1.507358,4,1589.542941,-4.917616,7.730405,90.885,1
2145,2.387406,148.978125,0.0064,10.614375,113.472417,1.409372,4,1588.622497,-5.807646,7.551848,89.668125,1
2146,2.206254,149.46875,0.0008,519908.0031,232.374836,0.911498,4,1587.52861,-4.582918,8.343083,84.966875,1
2147,1.674873,150.851875,-0.0044,3901.3375,650.918408,0.49415,4,1586.289095,-5.631641,8.541569,84.3625,1
2148,1.754804,151.18625,0.01,242.408125,1062.637814,0.13734,4,1584.938039,-5.777429,8.332025,85.00625,1
2149,1.783507,150.445,-0.0048,252.39125,1108.184855,0.078418,4,1583.513739,-4.619163,8.67858,86.825,1
2150,1.953976,152.183125,0.008,12.421875,736.312553,0.239695,4,1582.055997,-6.029891,7.80408,87.10625,1
2151,1.910268,150.835625,0.0012,2255.955,410.354889,0.236723,4,1580.602971,-5.410983,8.255284,86.2375,1
2152,2.041616,151.04375,0.002,416.240625,465.951231,0.185664,4,1579.188031,-4.962165,8.361684,84.724375,1
2153,2.147511,153.90625,-0.0184,60.65,759.532617,0.279077,4,1577.836862,-5.169634,8.295156,85,1
2154,2.823961,164.963125,0.0216,11.10625,426.919472,0.554264,4,1576.565244,-5.6444,7.280274,85,1
2155,2.896643,165.093125,0.01,223.73875,154.545103,0.846339,4,1575.37765,-4.364247,7.826717,85,1
2156,3.269359,165.27875,0,53.3375,158.054995,0.901188,4,1574.266802,-4.266512,7.427376,85,1
2157,3.246263,162.316875,-0.0092,124.451875,508.322717,0.675676,4,1573.214199,-4.875716,7.519756,85,1
2158,3.293593,163.05375,0,25.079375,400.94614,0.400583,4,1572.191623,-4.85263,7.251124,85,1
2159,3.584681,164.00625,0.0016,35.599375,264.728873,0.418601,4,1571.163646,-4.457027,7.093979,84.6525,1
2160,4.046873,154.869375,-0.0104,92.901875,325.945204,0.500812,4,1570.091271,-0.856746,8.832925,85.050625,1
2161,4.119029,160.28,-0.004,37.8275,488.336146,0.502085,4,1568.937051,-2.810075,7.536311,87.605,1
2162,2.885024,151.966875,0.0004,3530.82,558.329855,0.664524,4,1567.672316,-4.81702,7.933673,84.14125,1
2163,2.108056,150.3225,-0.0024,32.3325,131.163977,0.898562,4,1566.287394,-5.5206,7.714771,84.00625,1
2164,1.704987,148.945,-0.0012,2597.466875,263.204887,1.346609,4,1564.80598,-5.435515,8.537523,86.68125,1
2165,1.874631,149.27875,0.012,478.755625,118.469063,1.613435,4,1563.304954,-5.834036,8.226617,85.04375,1
2166,1.710661,149.52375,-0.0048,82.96,105.48886,1.580445,4,1561.940212,-5.62908,8.385784,85.08125,1
2167,1.968286,149.840625,0.0092,42.873125,283.685518,1.512459,4,1560.977085,-5.803385,7.881669,84.195625,1
2168,2.207696,149.66,0.002,55.145625,107.091481,1.554295,4,1560.819236,-5.357406,7.885633,84.39375,1
2169,1.844517,148.523125,-0.0012,7587.534375,257.431775,1.584347,4,1562.021384,-4.487991,8.613615,88.73125,1
2170,2.048629,148.331875,-0.0012,23.96125,113.41736,1.684441,4,1565.260069,-5.115574,7.91791,84.679375,1
2171,2.05554,147.285625,0.0044,82.356875,172.576529,1.387022,4,1571.230146,-4.37086,8.193551,84.88125,1
2172,1.975909,146.67125,-0.006,725.393125,253.032398,1.143194,4,1580.448821,-3.868637,8.454936,85.03125,1
2173,1.957557,146.94875,0.0064,68.513125,442.2874,1.023853,4,1593.000903,-5.519792,7.97857,85.07875,1
2174,2.175498,144.92125,0.0048,9443.9525,250.22026,0.796059,4,1608.334701,-4.698524,8.096722,84.173125,1
2175,2.239208,144.659375,0.0004,4004.795,142.229569,0.597551,4,1625.250867,-3.642585,8.639702,84.6,1
2176,1.691015,147.354375,-0.0028,147.675625,566.736916,0.489087,4,1642.143217,-5.669794,8.49778,88.08125,1
2177,1.797504,150.35625,0.0032,51.695,699.602168,0.894542,4,1657.387818,-5.164476,8.288351,88.83,1
2178,3.776391,157.12,0.0072,19.576875,274.4833,1.531943,4,1669.683542,-4.489026,7.122044,84.863125,1
2179,5.343915,160.343125,-0.0044,241.1025,90.887896,2.067601,4,1678.209797,-3.413048,6.971318,85.253125,1
2180,3.293443,154.765625,-0.0032,1173.310625,103.074535,2.193664,4,1682.604046,-4.814646,7.746425,86.6125,1
2181,1.831243,153.959375,-0.0024,6649.74125,222.295891,1.868013,4,1682.845879,-4.269716,9.040189,84.45625,1
2182,1.705898,154.35875,-0.0016,3809.496875,254.328191,1.345394,4,1679.133145,-5.167514,8.800571,84.238125,1
2183,4.444494,159.93,-0.0056,3915.266875,99.25407,0.916436,4,1671.794112,-3.652226,7.540082,84.943798,1
2184,4.455617,173.654639,0.02268,28.347938,249.292226,0.729411,4,1661.483332,-4.831572,6.816151,85,1
2185,2.503761,174.476351,-0.000711,24.237778,433.01695,0.662014,4,1652.702262,-5.589622,7.485549,85,1
2186,3.202919,179.71875,0.078049,1.95122,549.569284,0.531562,4,1646.43413,-6.371552,5.92516,89.142857,1
2187,2.187827,146.407407,0.013196,118575.9381,30.969636,1.04808,4,1589.607642,-0.576192,9.676795,87.747253,1
2188,3.211805,149.885346,-0.005253,35811.52531,75.480466,1.035902,4,1589.063068,-3.782694,7.738913,84.84375,1
2189,2.682545,153.38,0.0012,36.519375,94.776339,1.035271,4,1589.055402,-5.310131,7.59292,88.201875,1
2190,2.007323,151.3525,-0.0036,1033.685,180.017507,1.040663,4,1588.933376,-4.348112,8.666139,88.079375,1
2191,2.238269,151.8475,0.0052,16.0425,329.052992,1.107967,4,1588.622336,-5.470101,7.793411,89.080625,1
2192,2.092688,149.49,-0.004,122.099375,124.222381,1.38218,4,1588.122441,-4.356306,8.278813,87.454375,1
2193,2.078257,150.50375,-0.0048,24.416875,163.276203,1.56786,4,1587.440034,-5.538445,7.926225,91.241875,1
2194,2.263535,149.25625,-0.0004,778426.5788,215.698947,1.454459,4,1586.588184,-3.588814,8.830623,90.5225,1
2195,2.285369,149.99375,-0.002,117649.0881,112.582109,1.055775,4,1585.586767,-4.527212,8.169461,87.185,1
2196,1.986699,152.0625,-0.0032,2425.14,400.051426,0.544876,4,1584.461896,-5.302904,8.306829,86.99375,1
2197,1.677897,152.155,0.0032,2108.90125,867.962168,0.276123,4,1583.244646,-6.222422,8.203427,86.55,1
2198,2.10628,152.216875,0.002,180.99625,1271.433756,0.006153,4,1581.969134,-5.27181,8.111839,86.875,1
2199,1.708659,152.738125,0.0044,51.73875,1092.197826,0.05519,4,1580.670008,-5.899198,8.227094,87.7,1
2200,1.780171,151.87625,-0.008,2413.055625,865.827865,0.097268,4,1579.379647,-5.077178,8.598448,84.58125,1
2201,2.232479,152.809375,-0.0028,262.481875,893.515445,0.06799,4,1578.12532,-5.128093,8.04501,84.19875,1
2202,2.055295,155.050625,-0.0116,68.895,1042.074694,0.072567,4,1576.926581,-4.951142,8.251579,84.974375,1
2203,3.357857,166.70125,0.0112,18.095,777.424042,0.431595,4,1575.793227,-5.176334,7.109891,85,1
2204,2.950194,166.58875,-0.0084,136.293125,513.785587,0.752821,4,1574.723898,-3.474063,8.014262,85,1
2205,3.126514,166.5725,0.0088,49.499375,134.407633,0.780789,4,1573.705531,-4.522007,7.588721,85,1
2206,3.548626,163.936875,-0.008,168.2425,398.250504,0.60117,4,1572.713592,-4.957556,7.316908,85,1
2207,3.552848,164.74125,0.016,13.286875,725.894928,0.356674,4,1571.713183,-5.511758,6.864944,85,1
2208,3.216729,165.673125,-0.0092,34.1125,730.325824,0.184708,4,1570.661059,-4.621214,7.352395,85,1
2209,4.225133,162.898125,0.0148,15.371875,789.008562,0.213087,4,1569.508769,-3.759588,6.963315,86.355625,1
2210,5.003652,161.291875,0.0204,17.23875,843.561172,0.251069,4,1568.207328,-3.998064,6.900007,85.160625,1
2211,1.995137,152.08,-0.0076,3522.213125,599.710893,0.569621,4,1566.714253,-4.832917,8.415865,84.2125,1
2212,2.373119,152.044375,-0.004,590.128125,165.306608,0.928157,4,1565.004124,-4.793168,7.814462,85.228125,1
2213,2.398347,151.710625,0.004,2430.355625,215.978822,1.337172,4,1563.084463,-5.093724,7.589902,85.19375,1
2214,1.967496,150.6975,-0.0056,421.54875,150.638867,1.377575,4,1561.019182,-5.053305,8.195041,84.4375,1
2215,1.960215,151.235,0.0032,24.7,187.975051,1.460066,4,1558.961798,-5.378295,7.94619,84.590625,1
2216,2.002545,151.311875,-0.0036,28.16875,123.71048,1.427519,4,1557.199091,-5.237679,7.988002,84.125625,1
2217,2.065101,150.445,0,79.936875,124.635542,1.289998,4,1556.200726,-5.149961,8.014919,84.66875,1
2218,1.877597,149.5525,-0.0064,7828.47375,367.703439,1.370075,4,1556.658835,-4.672037,8.45362,85.826875,1
2219,2.076347,149.47375,-0.0012,26.091875,101.003061,1.290275,4,1559.48176,-5.37448,7.703286,85.489375,1
2220,1.925673,148.81,-0.002,631.089375,120.325716,1.156136,4,1565.685192,-4.887282,8.33292,84.2375,1
2221,1.720922,148.011875,0,62.20125,367.082709,1.209675,4,1576.127788,-5.366541,8.435381,84.4875,1
2222,1.82415,147.518125,0.0056,34.795625,343.218548,0.970498,4,1591.110296,-5.758014,8.14785,84.95625,1
2223,2.638035,144.211875,0.004,13168.96813,120.492944,0.642347,4,1610.003551,-4.009414,8.08175,84.423125,1
2224,2.211145,145.791875,-0.0016,915.988125,419.839264,0.591418,4,1631.175643,-4.747674,8.195517,84,1
2225,1.689669,147.889375,-0.0028,424.4575,775.167468,0.35054,4,1652.367506,-5.417652,8.497939,87.40625,1
2226,1.96426,151.650625,-0.002,40.191875,869.745137,0.38545,4,1671.342079,-5.748241,7.983529,89.388125,1
2227,4.515286,160.205,0.0044,17.94875,434.042569,1.149783,4,1686.430131,-4.94652,6.706758,84.535625,1
2228,5.411959,160.7225,-0.0096,115.728125,112.695621,1.704479,4,1696.730959,-2.921637,7.145988,84.48875,1
2229,3.544662,158.32375,-0.0056,700.333125,78.40963,2.026015,4,1702.007036,-4.246505,7.529466,84.5,1
2230,2.118734,156.260625,0.0012,141.126875,114.071112,1.955812,4,1702.454339,-4.352567,8.502409,87.16875,1
2231,3.039857,159.798125,0.0104,19.57,279.768193,1.46643,4,1698.495247,-5.54384,7.1654,84.025,1
2232,2.035416,158.464375,-0.0064,2837.11875,350.027761,1.177406,4,1690.649598,-4.6899,8.550982,84.086875,1
2233,3.909943,160.4725,-0.0252,4235.82,128.146527,0.885393,4,1679.47752,-2.991194,8.112067,84.834375,1
2234,3.945362,171.465625,-0.0024,679.883125,180.11729,0.737762,4,1665.566351,-4.69137,7.095762,85,1
2235,2.382559,177.566783,0.003657,37.907429,449.217677,0.572639,4,1654.31311,-5.688519,7.571805,85,1
2236,2.297749,180.60274,0,3.703704,767.162383,0.397575,4,1645.297939,-6.502652,7.174978,88.094926,1
2237,2.185188,150.292117,-0.010256,44913.625,96.478271,0.826081,4,1587.170072,-3.652975,8.34869,83.57625,1
2238,2.613701,154.823125,-0.0012,18.08625,250.107999,0.851315,4,1586.913697,-5.582571,7.450444,91.185,1
2239,1.934879,151.3425,-0.0052,914.840625,271.032669,0.984664,4,1586.779901,-4.493062,8.55498,85.98125,1
2240,2.60969,153.208125,0.006,81.715,118.409794,1.176038,4,1586.476354,-5.380794,7.552496,87.930625,1
2241,2.132346,150.70375,-0.0052,67.06,114.153656,1.411625,4,1586.005226,-5.026352,8.240368,90.29,1
2242,1.964688,151.160625,0.0008,414949.6544,176.791663,1.437378,4,1585.37418,-4.648744,8.477629,92.126875,1
2243,1.851704,150.930625,-0.0028,103965.755,220.732703,1.436818,4,1584.596724,-4.466756,8.954109,93.739375,1
2244,2.452153,150.971875,-0.0108,872.6925,209.97327,1.103735,4,1583.692085,-4.96112,7.876678,89.185,1
2245,1.963201,153.215625,0.0032,77.915,269.529201,0.685111,4,1582.684576,-5.442709,8.272117,87.09375,1
2246,1.866673,153.548125,0.0072,1833.876875,760.570996,0.367808,4,1581.602327,-5.761661,8.131138,84.725,1
2247,1.762317,153.626875,0.004,2859.804375,1254.45333,0.032918,4,1580.475468,-5.465221,8.499183,89.115,1
2248,1.885928,153.645,-0.006,104.00625,1485.531923,0,4,1579.333885,-4.986106,8.372143,84.0375,1
2249,1.550853,152.966875,-0.0024,586.6725,1353.033081,0.000534,4,1578.20468,-4.855646,9.125088,84.7125,1
2250,2.346192,155.02125,0.002,1781.280625,1369.103002,0.000309,4,1577.109638,-4.967913,7.986797,85.499375,1
2251,2.946723,159.668125,-0.0044,32.686875,1372.869553,0.000013,4,1576.062882,-4.763133,7.3676,85,1
2252,3.171153,168.518125,-0.0008,32.403125,984.694752,0.340236,4,1575.06896,-4.455929,7.21068,85,1
2253,3.001813,168.02125,-0.0148,32.95125,498.07784,0.878515,4,1574.121502,-4.50389,7.427472,85,1
2254,3.519867,167.5,0.0088,15.040625,117.799907,0.869454,4,1573.202497,-4.31467,7.057227,84.944375,1
2255,3.923551,165.454375,-0.0016,35.890625,428.732023,0.703743,4,1572.282296,-4.34269,7.079394,87.485625,1
2256,3.324139,158.215625,0.0032,1261.386875,891.492004,0.368608,4,1571.320289,-3.424408,8.063299,84.8825,1
2257,4.160664,165.14375,0.0056,210.03375,1188.621269,0.016697,4,1570.266415,-4.688399,6.791286,85,1
2258,3.569061,157.2175,-0.0104,2026.855625,1256.90145,0.005282,4,1569.063724,-3.95235,7.719443,86.515,1
2259,2.289088,153.48375,-0.0068,3342.686875,1035.652062,0.200756,4,1567.652448,-3.98762,8.33184,84.5375,1
2260,2.208289,153.438125,0.004,1537.66375,551.415902,0.750748,4,1565.976522,-4.562263,8.048101,84.019375,1
2261,2.197333,153.223125,0.0048,3492.75875,124.113426,1.044829,4,1563.993975,-4.097969,8.346182,87.70625,1
2262,2.059975,152.9575,-0.0032,19.091875,322.090729,1.23061,4,1561.693483,-4.979471,7.787532,86.2,1
2263,1.851137,152.291875,0.004,331.259375,120.242211,1.4184,4,1559.120321,-5.051517,8.265618,84.69375,1
2264,2.135322,152.603125,-0.0092,25.208125,348.053892,1.274658,4,1556.415672,-5.219612,7.674956,84.2675,1
2265,2.176615,152.593125,-0.0012,1280.14625,115.295432,1.166432,4,1553.872868,-4.764562,7.933494,84.23125,1
2266,1.695534,151.65375,0.0024,5159.646875,360.14732,0.887578,4,1552.009577,-5.421556,8.28725,87.18125,1
2267,1.873956,151.234375,0.0024,3857.981875,538.20883,1.102009,4,1551.641672,-4.456538,8.663306,86.13125,1
2268,1.913462,151.3325,0.0044,17.8825,174.920484,0.93431,4,1553.915965,-5.309407,7.989879,84.541875,1
2269,1.854037,150.006875,-0.0004,566.011875,109.929156,0.900473,4,1560.217048,-5.009764,8.366591,85.775,1
2270,1.851065,150.139375,0.0012,33.11125,449.310612,1.157628,4,1571.841361,-5.707661,8.107108,86.60625,1
2271,2.048463,147.965,-0.0064,20.493125,368.234083,1.027299,4,1589.411643,-5.029635,8.166645,84.839375,1
2272,2.227379,145.595625,-0.0056,12474.82,141.411957,0.788486,4,1612.250089,-3.299779,9.108057,87.60625,1
2273,2.125653,149.231875,0.0032,62.5025,591.108775,0.677779,4,1638.179447,-5.604463,8.076136,85.65,1
2274,1.791671,148.98,-0.0024,519.501875,1053.781583,0.197069,4,1664.08058,-5.137783,8.599336,86.48125,1
2275,1.772752,151.189375,-0.0088,57.6175,1107.521127,0.118654,4,1686.934963,-5.479527,8.538249,90.833125,1
2276,3.636526,158.135,0.0008,27.715,675.634422,0.774753,4,1704.666672,-4.87295,7.409899,84.745625,1
2277,5.42951,164.72375,-0.0012,69.1975,218.700036,1.411514,4,1716.369556,-3.89884,6.841193,84.49625,1
2278,3.69163,161.015,0.016,706.746875,80.645556,1.882168,4,1722.046887,-4.56203,7.386726,86.69375,1
2279,2.687895,159.480625,-0.004,63.830625,208.000178,1.863861,4,1722.210796,-5.19056,7.546565,84.15125,1
2280,2.381806,161.05,0.0052,37.82,202.653852,1.366683,4,1717.571408,-5.074063,7.698509,84.1625,1
2281,2.243954,160.35375,0,2583.77875,558.377818,1.307849,4,1708.870039,-5.207545,8.114223,84.0125,1
2282,2.193152,161.12875,-0.006,44.851875,351.512109,1.119899,4,1696.820471,-4.964407,8.259847,84.380625,1
2283,5.787554,167.225,-0.0036,3573.1475,90.353195,0.806968,4,1682.106712,-3.350131,6.853275,85,1
2284,3.154575,180.228324,0.005512,12.901435,357.296703,0.659981,4,1666.480949,-5.206836,7.06731,85,1
2285,3.428946,180.893023,-0.011797,9.640553,730.224477,0.399277,4,1649.61741,-4.285732,6.772877,83.571429,1
2286,1.832973,155.578947,0.042667,1.933333,222.731509,0.631579,4,1585.738835,-8.666994,6.752705,84.675718,1
2287,2.583363,157.936882,0.01775,7.954545,572.411739,0.641532,4,1584.903335,-6.246534,7.0998,87.951875,1
2288,2.091902,153.283125,-0.014,824.858125,569.506996,0.851614,4,1584.658875,-5.103329,8.20025,84.75,1
2289,2.590948,154.46375,0.0096,71.26625,140.766567,1.006641,4,1584.370938,-5.55491,7.563366,88.874375,1
2290,2.008245,152.56,-0.0004,337118.6038,125.167902,1.255428,4,1583.935787,-5.493924,8.063837,88.154375,1
2291,2.318437,151.914375,0.006,388998.3181,254.529674,1.367702,4,1583.362081,-4.926265,8.092418,91.3875,1
2292,3.139738,152.01625,-0.0048,135.40125,115.665599,1.298468,4,1582.66347,-4.277815,7.509062,92.209375,1
2293,1.755873,151.604375,0.0008,789.23125,190.975215,1.103906,4,1581.858386,-5.660451,8.350242,89.575625,1
2294,2.063328,154.05,0.0028,58.1175,249.046627,0.887451,4,1580.969302,-5.926624,7.745889,89.0875,1
2295,1.918983,155.11875,-0.0024,2274.890625,722.75771,0.512869,4,1580.021535,-5.681526,8.141223,86.475,1
2296,1.973679,154.894375,0.0004,1897.16625,1175.013697,0.083996,4,1579.041558,-5.341013,7.992395,88.7,1
2297,1.851257,154.75875,0,67.97625,1588.139307,0,4,1578.054968,-5.312872,8.280476,86.08125,1
